query_id,domain,bm25_weight,dense_weight,fixed_mrr,adaptive_mrr,fixed_ndcg,adaptive_ndcg,fixed_precision,adaptive_precision,fixed_recall,adaptive_recall
arguana-test-international-iiahwagit-pro03a,argumentation,0.2819,0.7181,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1817,medical,0.35375,0.64625,1.0,1.0,0.43735247915031,0.40350157154648025,0.3,0.3,0.1111111111111111,0.1111111111111111
arguana-test-culture-ahrtsdlgra-con01a,argumentation,0.2966,0.7034,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-3625,finance,0.40655,0.59345,1.0,1.0,0.46927872602275644,0.46927872602275644,0.1,0.1,0.3333333333333333,0.3333333333333333
scifact-1262,scientific,0.354917,0.645083,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-4571,finance,0.386817,0.613183,1.0,1.0,0.7653606369886217,0.7653606369886217,0.2,0.2,0.6666666666666666,0.6666666666666666
nfcorpus-PLAIN-2030,medical,0.282517,0.717483,0.5,0.1,0.19092086617893467,0.0874717141014082,0.1,0.1,0.16666666666666666,0.16666666666666666
nfcorpus-PLAIN-1772,medical,0.284483,0.715517,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0
scifact-180,scientific,0.3591,0.6409,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-environment-opecewiahw-con02a,argumentation,0.288467,0.711533,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
arguana-test-science-ascidfakhba-pro04a,argumentation,0.337867,0.662133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-213,scientific,0.366883,0.633117,0.16666666666666666,0.2,0.3562071871080222,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3171,medical,0.40185,0.59815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-oglilpdwhsn-con04a,argumentation,0.30735,0.69265,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-international-atiahblit-con01a,argumentation,0.299483,0.700517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1909,medical,0.382017,0.617983,1.0,1.0,0.6987957033953602,0.5867945846769145,0.6,0.5,0.012958963282937365,0.01079913606911447
fiqa-7105,finance,0.40905,0.59095,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-5178,finance,0.401183,0.598817,0.5,0.5,0.36005461457723403,0.38356636737133565,0.2,0.2,0.4,0.4
arguana-test-environment-chbwtlgcc-con02a,argumentation,0.2709,0.7291,0.25,0.3333333333333333,0.43067655807339306,0.5,0.1,0.1,1.0,1.0
arguana-test-education-xeegshwfeu-con03a,argumentation,0.3129,0.6871,0.25,0.2,0.43067655807339306,0.38685280723454163,0.1,0.1,1.0,1.0
fiqa-9385,finance,0.38375,0.61625,0.25,0.16666666666666666,0.43067655807339306,0.3562071871080222,0.1,0.1,1.0,1.0
arguana-test-law-ralhrilglv-con04a,argumentation,0.312133,0.687867,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-9291,finance,0.376617,0.623383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-839,scientific,0.401017,0.598983,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-1451,finance,0.400317,0.599683,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-free-speech-debate-yfsdfkhbwu-con02a,argumentation,0.3116,0.6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-1121,scientific,0.386183,0.613817,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-education-usuprmhbu-pro02a,argumentation,0.304183,0.695817,0.2,0.3333333333333333,0.38685280723454163,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1320,medical,0.366933,0.633067,0.5,0.1111111111111111,0.19092086617893467,0.09109240322345806,0.1,0.1,0.16666666666666666,0.16666666666666666
scifact-644,scientific,0.393383,0.606617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-307,medical,0.383833,0.616167,1.0,1.0,0.8194270280062369,0.8194270280062369,0.3,0.3,1.0,1.0
scifact-143,scientific,0.34595,0.65405,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-766,finance,0.39,0.61,0.3333333333333333,0.5,0.23463936301137822,0.2960819109658652,0.1,0.1,0.3333333333333333,0.3333333333333333
fiqa-4968,finance,0.382433,0.617567,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-9174,finance,0.386417,0.613583,0.25,0.25,0.14606834984270645,0.14606834984270645,0.1,0.1,0.2,0.2
nfcorpus-PLAIN-133,medical,0.39375,0.60625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-gmehwasr-pro01a,argumentation,0.299267,0.700733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-ghwcitca-con02a,argumentation,0.314483,0.685517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-6715,finance,0.39415,0.60585,0.0,0.2,0.0,0.23719771276929622,0.0,0.1,0.0,0.5
fiqa-7295,finance,0.38965,0.61035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-5464,finance,0.366583,0.633417,0.1,0.125,0.13565197343244778,0.1480409554829326,0.1,0.1,0.3333333333333333,0.3333333333333333
nfcorpus-PLAIN-1342,medical,0.3736,0.6264,1.0,1.0,0.5326208815196265,0.4537425745411855,0.4,0.3,0.25,0.1875
fiqa-2330,finance,0.378567,0.621433,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
scifact-1,scientific,0.393683,0.606317,0.0,0.125,0.0,0.31546487678572877,0.0,0.1,0.0,1.0
nfcorpus-PLAIN-3201,medical,0.395133,0.604867,0.1111111111111111,0.1111111111111111,0.046004014040457224,0.046004014040457224,0.1,0.1,0.03125,0.03125
nfcorpus-PLAIN-1762,medical,0.3591,0.6409,0.125,0.0,0.07979453856244817,0.0,0.1,0.0,0.125,0.0
nfcorpus-PLAIN-2620,medical,0.414767,0.585233,0.0,0.125,0.0,0.023143740645592423,0.0,0.1,0.0,0.01818181818181818
nfcorpus-PLAIN-1262,medical,0.391833,0.608167,1.0,1.0,0.2863459897524692,0.2984900352767555,0.2,0.2,0.2,0.2
arguana-test-international-iighbopcc-pro01a,argumentation,0.2828,0.7172,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-689,finance,0.38535,0.61465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-143,medical,0.383533,0.616467,1.0,1.0,0.6316991638553519,0.6909032516569064,0.3,0.3,0.058823529411764705,0.058823529411764705
fiqa-529,finance,0.365467,0.634533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-649,scientific,0.40015,0.59985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-politics-epvhbfsmsaop-pro03a,argumentation,0.3192,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-international-segiahbarr-con01a,argumentation,0.29635,0.70365,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2291,medical,0.384517,0.615483,0.5,0.5,0.21398626473452756,0.21398626473452756,0.1,0.1,0.2,0.2
arguana-test-philosophy-npegiepp-con04a,argumentation,0.275033,0.724967,0.5,0.3333333333333333,0.6309297535714575,0.5,0.1,0.1,1.0,1.0
fiqa-10547,finance,0.38325,0.61675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-98,finance,0.418667,0.581333,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
arguana-test-economy-egppphbcb-pro03a,argumentation,0.269467,0.730533,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-politics-pgsimhwoia-con02a,argumentation,0.2881,0.7119,0.25,0.25,0.43067655807339306,0.43067655807339306,0.1,0.1,1.0,1.0
arguana-test-international-glilpdwhsn-con04a,argumentation,0.30735,0.69265,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-3148,finance,0.374417,0.625583,1.0,1.0,0.5531464700081437,0.5531464700081437,0.2,0.2,0.4,0.4
scifact-823,scientific,0.332317,0.667683,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-politics-oapdhwinkp-pro02a,argumentation,0.34135,0.65865,0.1111111111111111,0.14285714285714285,0.3010299956639812,0.3333333333333333,0.1,0.1,1.0,1.0
scifact-1245,scientific,0.39515,0.60485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-economy-beghwbh-pro03a,argumentation,0.28115,0.71885,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.3562071871080222,0.1,0.1,1.0,1.0
arguana-test-education-xeegshwfeu-con02a,argumentation,0.308183,0.691817,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1847,medical,0.342283,0.657717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2910,medical,0.379733,0.620267,1.0,1.0,0.3843483686763149,0.3843483686763149,0.1,0.1,0.06666666666666667,0.06666666666666667
scifact-354,scientific,0.34275,0.65725,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-3888,finance,0.38675,0.61325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-343,scientific,0.390483,0.609517,1.0,1.0,0.9197207891481876,0.9197207891481876,0.2,0.2,1.0,1.0
arguana-test-free-speech-debate-magghbcrg-pro02a,argumentation,0.285733,0.714267,0.25,0.5,0.43067655807339306,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-7801,finance,0.417067,0.582933,0.0,0.125,0.0,0.19342640361727081,0.0,0.1,0.0,0.5
scifact-48,scientific,0.404617,0.595383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-6625,finance,0.399617,0.600383,0.14285714285714285,0.2,0.3333333333333333,0.38685280723454163,0.1,0.1,1.0,1.0
fiqa-5347,finance,0.364217,0.635783,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-economy-epegiahsc-pro02a,argumentation,0.280767,0.719233,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.1,0.1,1.0,1.0
fiqa-9060,finance,0.355617,0.644383,1.0,1.0,0.6131471927654584,0.6131471927654584,0.1,0.1,0.5,0.5
fiqa-5653,finance,0.344767,0.655233,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2540,medical,0.39365,0.60635,1.0,1.0,0.5557106777387354,0.49913748726903984,0.4,0.4,0.19047619047619047,0.19047619047619047
nfcorpus-PLAIN-2261,medical,0.383283,0.616717,0.1,0.1111111111111111,0.06362078819895171,0.06625422345438903,0.1,0.1,0.016666666666666666,0.016666666666666666
fiqa-1994,finance,0.399383,0.600617,0.3333333333333333,0.5,0.2765732350040718,0.32097939710179135,0.2,0.2,0.4,0.4
nfcorpus-PLAIN-2670,medical,0.347133,0.652867,1.0,1.0,0.3406992958233561,0.3406992958233561,0.1,0.1,0.02857142857142857,0.02857142857142857
arguana-test-digital-freedoms-piidfiphwu-con03a,argumentation,0.292033,0.707967,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-130,scientific,0.35125,0.64875,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-international-iighbopcc-con02a,argumentation,0.276717,0.723283,0.1111111111111111,0.125,0.3010299956639812,0.31546487678572877,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1857,medical,0.368267,0.631733,1.0,1.0,0.5637884576902256,0.5637884576902256,0.4,0.4,0.12121212121212122,0.12121212121212122
scifact-921,scientific,0.392717,0.607283,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-2923,finance,0.400967,0.599033,0.0,0.5,0.0,0.32703966649239957,0.0,0.2,0.0,0.4
scifact-852,scientific,0.393217,0.606783,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-digital-freedoms-eifpgdff-con01a,argumentation,0.26515,0.73485,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-960,scientific,0.354933,0.645067,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-50,scientific,0.372567,0.627433,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-5683,finance,0.388017,0.611983,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0
nfcorpus-PLAIN-2750,medical,0.379017,0.620983,1.0,1.0,0.4679892276636122,0.566057178282574,0.5,0.8,0.0847457627118644,0.13559322033898305
scifact-551,scientific,0.37915,0.62085,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2156,medical,0.279783,0.720217,1.0,1.0,0.7402849195166222,0.706046305905179,0.4,0.4,0.6666666666666666,0.6666666666666666
fiqa-5422,finance,0.385917,0.614083,0.0,0.14285714285714285,0.0,0.13012668333070054,0.0,0.1,0.0,0.25
scifact-452,scientific,0.3894,0.6106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2145,medical,0.377267,0.622733,0.2,0.1111111111111111,0.09092803061897883,0.07075576072108061,0.1,0.1,0.1111111111111111,0.1111111111111111
scifact-535,scientific,0.379533,0.620467,0.0,0.125,0.0,0.31546487678572877,0.0,0.1,0.0,1.0
arguana-test-politics-gvhwhnerse-pro03a,argumentation,0.287167,0.712833,0.14285714285714285,0.2,0.3333333333333333,0.38685280723454163,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3332,medical,0.3788,0.6212,0.5,0.3333333333333333,0.39924753689117093,0.3470495380283013,0.4,0.4,0.2857142857142857,0.2857142857142857
nfcorpus-PLAIN-1183,medical,0.375233,0.624767,0.1111111111111111,0.0,0.06625422345438903,0.0,0.1,0.0,0.04,0.0
scifact-528,scientific,0.32375,0.67625,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-597,scientific,0.3838,0.6162,1.0,1.0,0.9325210919548239,0.9325210919548239,0.3,0.3,1.0,1.0
fiqa-5460,finance,0.392417,0.607583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-3014,medical,0.383217,0.616783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-economy-epehwmrbals-con04a,argumentation,0.271417,0.728583,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-8513,finance,0.38445,0.61555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-10601,finance,0.4085,0.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguana-test-education-pstrgsehwt-con02a,argumentation,0.330383,0.669617,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-913,scientific,0.382317,0.617683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-2321,medical,0.37985,0.62015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-4600,finance,0.383783,0.616217,0.0,0.2,0.0,0.38685280723454163,0.0,0.1,0.0,1.0
scifact-1271,scientific,0.3368,0.6632,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
scifact-904,scientific,0.312833,0.687167,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-international-aahwstdrtfm-con01a,argumentation,0.281033,0.718967,0.2,0.2,0.38685280723454163,0.38685280723454163,0.1,0.1,1.0,1.0
fiqa-2460,finance,0.402867,0.597133,1.0,1.0,0.7039180890341347,0.9325210919548239,0.2,0.3,0.6666666666666666,1.0
nfcorpus-PLAIN-1950,medical,0.301183,0.698817,0.5,0.5,0.2489083270225946,0.2489083270225946,0.2,0.2,0.15384615384615385,0.15384615384615385
nfcorpus-PLAIN-2051,medical,0.389733,0.610267,1.0,1.0,0.5810820381115676,0.5730379245414764,0.5,0.5,0.014084507042253521,0.014084507042253521
arguana-test-economy-egecegphw-con03a,argumentation,0.278067,0.721933,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-430,medical,0.390017,0.609983,1.0,1.0,0.4967105728753997,0.5847472005499313,0.2,0.3,0.25,0.375
fiqa-672,finance,0.423633,0.576367,0.25,0.16666666666666666,0.2640681225725909,0.21840743681816419,0.1,0.1,0.5,0.5
nfcorpus-PLAIN-1710,medical,0.342267,0.657733,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.625
scifact-115,scientific,0.3779,0.6221,0.3333333333333333,0.5,0.5,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-1021,scientific,0.377567,0.622433,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
fiqa-9487,finance,0.381133,0.618867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-10497,finance,0.397417,0.602583,1.0,1.0,0.7909506325094737,0.7967610662472993,0.7,0.7,0.7,0.7
nfcorpus-PLAIN-827,medical,0.324617,0.675383,0.5,0.3333333333333333,0.5266128295913879,0.5747915663739762,0.6,0.7,0.02459016393442623,0.028688524590163935
arguana-test-politics-cpegiepgh-con03a,argumentation,0.301717,0.698283,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-3312,medical,0.3643,0.6357,0.5,0.3333333333333333,0.15156980335452996,0.18780239232024928,0.2,0.3,0.15384615384615385,0.23076923076923078
scifact-56,scientific,0.326333,0.673667,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-education-pstrgsehwt-con04a,argumentation,0.32125,0.67875,0.0,0.125,0.0,0.31546487678572877,0.0,0.1,0.0,1.0
nfcorpus-PLAIN-2354,medical,0.404267,0.595733,1.0,1.0,0.5531464700081437,0.5531464700081437,0.2,0.2,0.4,0.4
arguana-test-politics-cpecfiepg-pro02a,argumentation,0.343067,0.656933,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
fiqa-18,finance,0.37025,0.62975,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
arguana-test-international-aahwstdrtfm-con02a,argumentation,0.27365,0.72635,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
scifact-527,scientific,0.361017,0.638983,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-9088,finance,0.421917,0.578083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-5888,finance,0.384833,0.615167,1.0,0.5,0.6131471927654584,0.38685280723454163,0.1,0.1,0.5,0.5
fiqa-4775,finance,0.3908,0.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-388,scientific,0.38925,0.61075,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
fiqa-4019,finance,0.397,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scifact-628,scientific,0.392017,0.607983,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-1109,medical,0.38705,0.61295,1.0,1.0,0.6110191504983019,0.6235744328990731,0.5,0.5,0.05102040816326531,0.05102040816326531
arguana-test-politics-dhbanhrnw-con05a,argumentation,0.38035,0.61965,0.5,0.5,0.6309297535714575,0.6309297535714575,0.1,0.1,1.0,1.0
arguana-test-international-ehbfe-pro03a,argumentation,0.302967,0.697033,0.2,0.25,0.38685280723454163,0.43067655807339306,0.1,0.1,1.0,1.0
fiqa-3724,finance,0.3773,0.6227,0.0,0.1111111111111111,0.0,0.06625422345438903,0.0,0.1,0.0,0.1
arguana-test-politics-dhwem-pro06a,argumentation,0.2836,0.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-478,medical,0.39415,0.60585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-7448,finance,0.383217,0.616783,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2880,medical,0.393233,0.606767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nfcorpus-PLAIN-1050,medical,0.386417,0.613583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-7071,finance,0.382667,0.617333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-2790,finance,0.371433,0.628567,1.0,1.0,0.27487633291429087,0.27487633291429087,0.1,0.1,0.14285714285714285,0.14285714285714285
scifact-1197,scientific,0.382267,0.617733,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.1,0.0,1.0
arguana-test-international-ssiarcmhb-pro02a,argumentation,0.289833,0.710167,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1,0.1,1.0,1.0
scifact-1320,scientific,0.3774,0.6226,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.0
nfcorpus-PLAIN-2364,medical,0.37725,0.62275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiqa-3264,finance,0.379333,0.620667,0.2,0.5,0.15101961822780524,0.24630238874073,0.1,0.1,0.25,0.25
